Sample,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Butyricimonas,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes_A,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides,d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Coprobacillaceae;g__Faecalibacillus,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__;g__,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__Anaerotignum,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerobutyricum,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Bariatricus,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Copromonas,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea_A,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eisenbergiella,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_G,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_I,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__KLE1615,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Oliverpabstia,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Clostridium_A,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Agathobaculum,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-83,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Dysosmobacter,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__ER4,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Intestinimonas,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Pseudoflavonifractor,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminiclostridium_E,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_D,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Copromorpha,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__UBA1381;f__UBA1381;g__CAG-41,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Achromobacter,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Parasutterella,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E
A020,0.0026952361700694,0.3712014015228085,0.2867057475911326,0.0,0.0,0.0,0.0214945084563034,0.0,0.0563978168587022,0.0,0.0055252341486422,0.0,0.0,0.0169799878714372,0.0,0.0379354490937268,0.0,0.002021427127552,0.0,0.0132740381375918,0.0031669024998315,0.0,0.0,0.001010713563776,0.0,0.0,0.0072097567549356,0.0,0.0047166632976214,0.002021427127552,0.0,0.0182602250522202,0.0,0.0,0.0014823798935381,0.0175864160097028,0.0010780944680277,0.0003369045212586,0.0,0.0005390472340138,0.0,0.0,0.0045145205848662,0.0,0.0016845226062933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002021427127552,0.0004716663297621
A021,0.001220029705071,0.2671334606407808,0.2855399957564184,0.0,0.0,0.0,0.020793549755994,0.0,0.126405686399321,0.0,0.0070019096117122,0.0,0.0070549543814979,0.0369722045406322,0.0032887757267133,0.0118289836622109,0.0053044769785699,0.0131020581370676,0.0,0.046361128792701,0.0058349246764269,0.0107680882664969,0.0022278803309993,0.0,0.0011139401654996,0.0,0.0133142372162104,0.007214088690855,0.0326755781879906,0.0134203267557818,0.0,0.0145342669212815,0.0,0.0,0.0028644175684277,0.0,0.002280925100785,0.0026522384892849,0.0024931041799278,0.0027583280288563,0.0,0.0,0.0045088054317844,0.0,0.0002121790791427,0.0225440271589221,0.00493316359007,0.0,0.0,0.0,0.0023870146403564,0.0,0.0,0.0
A022,0.0073322645922577,0.0485663977293632,0.4118025807468924,0.0,0.0,0.0,0.0,0.0,0.0,0.0026543323434338,0.00086725710231,0.0025097894930488,0.0001971038868886,0.0295524427741715,0.0208273107145672,0.0376074216183543,0.0048881763948385,0.003206223226722,0.0024835089747969,0.0152821213634332,0.0010906415074505,0.005098420540853,0.0005913116606659,0.002181283014901,0.0035610102231216,0.0028908570077001,0.0091587606107592,0.0091324800925074,0.0219836535176473,0.0078053139207905,0.0029039972668261,0.0204068224225381,0.0013797272082205,0.0001839636277627,0.0026280518251819,0.0140732175238495,0.0017870752411237,0.0071745814827468,0.0238232897952747,0.0119970565819557,0.0066621113768363,0.0081075398806864,0.001300885653465,0.0,0.0038895167012693,0.0695908123308191,0.0210901158970854,0.0107355917058684,0.0267272870621008,0.0003942077737772,0.0011432025439541,0.0004993298467845,0.0,0.0018790570550051
A023,0.0,0.1950028485391064,0.1486123545210385,0.048425164808334,0.0071620411817367,0.0174981687962887,0.0810612842842028,0.0013835761373809,0.0402864816472694,0.0322291853178155,0.0009766419793277,0.0016277366322129,0.0024416049483193,0.022951086514202,0.0035810205908683,0.0,0.0063481728656303,0.0076503621714006,0.0052087572230813,0.0346707902661349,0.0,0.0030113127695938,0.0,0.0020346707902661,0.001139415642549,0.00252299177993,0.0130218930577032,0.0037437942540896,0.0179864897859526,0.0206722552291039,0.0,0.0138357613738097,0.0004069341580532,0.0014649629689916,0.0090339383087816,0.0218930577032636,0.0,0.0017905102954341,0.0078131358346219,0.0039065679173109,0.0034996337592577,0.002278831285098,0.0034996337592577,0.0009766419793277,0.0,0.091804346056808,0.0086270041507284,0.0041507284121429,0.0028485391063725,0.000895255147717,0.0034996337592577,0.0,0.0244160494831936,0.0030113127695938
A024,0.0,0.3014609966084008,0.1624054265588312,0.0,0.0,0.0266436211844508,0.0420362640229585,0.0,0.0688103313331594,0.0,0.0011740151317505,0.0,0.0027719801721888,0.0163383772501956,0.0,0.0,0.0027067571093138,0.0019566918862509,0.0,0.0442212366292721,0.0025436994521262,0.0,0.0075332637620662,0.0378619879989564,0.0,0.0,0.083061570571354,0.0,0.0,0.0,0.0,0.0,0.0019240803548134,0.0026089225150013,0.0,0.0,0.0007174536916253,0.0,0.0,0.0234150795721367,0.0,0.0013044612575006,0.0223062875032611,0.0023480302635011,0.0,0.0,0.0,0.0004891729715627,0.0,0.0,0.007076702321941,0.0006522306287503,0.0,0.0018588572919384
A025,0.0,0.1097636540674515,0.2405948481897849,0.0,0.0,0.0,0.0,0.0,0.0469151102062494,0.0,0.0029211295034079,0.0,0.001150747986191,0.0480658581924404,0.0,0.0,0.0220412498893511,0.061697795875011,0.0,0.0830308931574754,0.01044525095158,0.0,0.0074356023723112,0.008143754979198,0.0,0.0,0.0069044879171461,0.007524121448172,0.0131008232274055,0.0,0.0,0.0,0.0010622289103301,0.0017703815172169,0.0036292821102947,0.0,0.0,0.0037178011861556,0.0,0.0135434186067097,0.0,0.0,0.0235460741789855,0.0,0.0,0.1867752500663893,0.0,0.0001770381517216,0.0007081526068867,0.0,0.0,0.0007966716827476,0.0148712047446224,0.0049570682482074
A026,0.0420543893818076,0.1703094568275265,0.2174132583134964,0.0,0.0,0.0,0.063694726971074,0.0016590925485104,0.0320276996321142,0.0077905215321359,0.0029575128038664,0.0008656135035706,0.0028853783452355,0.0292865902041405,0.0,0.0613864242948856,0.0283488422419389,0.0151482363124864,0.0093774796220154,0.0437134819303181,0.0012984202553559,0.01219072350862,0.0,0.0311620861285436,0.0014426891726177,0.0055543533145783,0.0099545552910625,0.0021640337589266,0.0033903195556517,0.0063478323595181,0.0086561350357065,0.0,0.0007934790449397,0.0007213445863088,0.0022361682175575,0.0,0.0022361682175575,0.0,0.0,0.0032460506383899,0.0,0.0,0.0049772776455312,0.0011541513380942,0.0,0.0698982904133304,0.0066363701940416,0.0,0.0,0.0,0.0011541513380942,0.0031017817211281,0.0003606722931544,0.0116857822982038
A027,0.0081159848009739,0.0182978566421957,0.0864352381303722,0.0134282657616113,0.0062714428007525,0.0066034603607924,0.0053491718006419,0.0037628656804515,0.0230567750027668,0.0005533626000664,0.0006640351200796,0.0018445420002213,0.0,0.0143136459217176,0.0082635481609916,0.0132069207215848,0.0091120374810934,0.001217397720146,0.0057180802006861,0.0218762681226251,0.0,0.0065296786807835,0.0007009259600841,0.0034677389604161,0.0007009259600841,0.0011436160401372,0.004758918360571,0.0033939572804072,0.0106614527612793,0.0067879145608145,0.0033201756003984,0.0106614527612793,0.0002951267200354,0.0,0.0047958092005754,0.0207326520824879,0.0023241229202788,0.000959161840115,0.0099236359611908,0.0019183236802301,0.0050909359206109,0.001992105360239,0.0021765595602611,0.0004795809200575,0.006308333640757,0.0862507839303501,0.0061238794407348,0.0002582358800309,0.0,0.0003689084000442,0.0014387427601726,0.0004795809200575,0.0,0.0019552145202346
A028,0.0146352470906805,0.5555269011314916,0.0,0.0,0.0069952612746204,0.0,0.0062215918248928,0.0,0.0,0.0225008864962444,0.0006124883143676,0.001772992488959,0.0029657328906224,0.0433899616388897,0.0,0.0287224783211372,0.0118629315624899,0.0072853873182682,0.0030624415718384,0.0278521001901937,0.0017085200348151,0.0031269140259823,0.0089939073530833,0.0040940008381419,0.0008703781309435,0.0,0.0254988556139389,0.0025466619386866,0.0144418297282486,0.0176009799813029,0.0009670868121595,0.0,0.0020953547596789,0.0008059056767995,0.005834757100029,0.0,0.0013216853099513,0.0017085200348151,0.0035137487508462,0.0029012604364785,0.0,0.0,0.0028690242094065,0.0,0.0005802520872957,0.0139260500950968,0.0308178330808162,0.0009348505850875,0.0,0.0,0.0,0.0,0.0,0.0005802520872957
A029,0.0071373752877973,0.2364543361473522,0.0894090560245587,0.0,0.0143514965464313,0.0419800460475825,0.0105909439754412,0.0010744435917114,0.045817344589409,0.0,0.0007674597083653,0.0007674597083653,0.0,0.0254029163468917,0.012432847275518,0.013737528779739,0.0041442824251726,0.006216423637759,0.0029930928626247,0.0225633154259401,0.0,0.0019953952417498,0.018649270913277,0.0,0.0033000767459708,0.0019953952417498,0.0036070606293169,0.0128165771297006,0.0049884881043745,0.0,0.0,0.0053722179585571,0.0,0.0,0.0038372985418265,0.0289332310053722,0.0008442056792018,0.043207981580967,0.0158096699923254,0.0067536454336147,0.0077513430544896,0.00376055257099,0.0,0.0016884113584036,0.0006907137375287,0.0377590176515732,0.0356101304681504,0.0020721412125863,0.0082118188795088,0.0,0.0027628549501151,0.0009209516500383,0.0,0.0015349194167306
A030,0.0,0.2483060980470307,0.1088082901554404,0.0569948186528497,0.0,0.013252291749701,0.0271024312475089,0.0,0.0797130330809087,0.0016939019529693,0.0030888800318852,0.0001992825827022,0.0008967716221602,0.0038860103626943,0.0,0.0,0.001494619370267,0.0,0.0157433240334794,0.0222200079713033,0.0,0.0,0.0,0.0144479872459147,0.0,0.0,0.0,0.0,0.0324830609804703,0.0,0.0,0.0,0.0,0.0012953367875647,0.0101634117178158,0.0,0.0016939019529693,0.0,0.0018931845356715,0.0040852929453965,0.0,0.0130530091669988,0.0028895974491829,0.0,0.0,0.0,0.0588880031885213,0.0,0.0012953367875647,0.0,0.0,0.0,0.0,0.0025906735751295
A031,0.0036983300617336,0.4998435321896959,0.0,0.0,0.0,0.0,0.0154476401809336,0.0025319336576484,0.0001137947711302,0.0022189980370401,0.0003982816989559,0.0056897385565133,0.0009672555546072,0.0452618702170635,0.0081647748285966,0.0271400529145685,0.0079940826719012,0.003669881368951,0.0031009075132997,0.0247219140280504,0.0052914568575573,0.0019914084947796,0.0,0.0094734146965946,0.0001137947711302,0.0012801911752154,0.0076811470512929,0.0051776620864271,0.0355039685926431,0.0155614349520639,0.0027026258143438,0.0042957526101675,0.0003698330061733,0.0,0.0027026258143438,0.0,0.0016784728741714,0.003015561434952,0.0095303120821598,0.0082785695997268,0.0092458251543341,0.0068276862678159,0.0,0.0,0.0001422434639128,0.0957867485989018,0.0114932718841569,0.0404255924440272,0.0,0.0003413843133907,0.0014224346391283,0.0008250120906944,0.0,0.0018207163380842
A032,0.0049005781977154,0.3760047948103229,0.0,0.0,0.0194260329995769,0.0125863770977295,0.0655408263996615,0.0021153574954167,0.1164504301226907,0.0142434071358059,0.0,0.0,0.0005640953321111,0.0149837822592018,0.0056409533211112,0.0119165138908475,0.0051826258637709,0.0026794528275278,0.0,0.029685516852348,0.0034903398674375,0.0022211253701875,0.0,0.0015512621633055,0.0010576787477083,0.0,0.0058172331123959,0.0054999294880834,0.013538287970667,0.0224933013679311,0.0,0.0,0.000634607248625,0.00126921449725,0.0,0.0,0.0015160062050486,0.0027147087857847,0.0250317303624312,0.0052178818220279,0.0030672683683542,0.0,0.0037371315752362,0.0,0.0001410238330277,0.0332463686362995,0.0404033281624594,0.0007403751233958,0.0022211253701875,0.0016570300380764,0.0009166549146805,0.0003878155408263,0.0108588351431391,0.0013397264137639
A033,0.0101276970497578,0.23778071334214,0.1062674299134008,0.0,0.0,0.0104212534859826,0.1237340378687802,0.0,0.0308234258036107,0.0,0.0,0.0,0.0017613386173491,0.0,0.0,0.0253926317334507,0.0344928812564215,0.0055775722882724,0.0,0.0523998238661382,0.0,0.0083663584324086,0.0164391604285923,0.006458241596947,0.0045501247614853,0.0,0.0110083663584324,0.0,0.0046969029795978,0.0,0.0,0.0158520475561426,0.0,0.0054307940701599,0.019374724790841,0.0052840158520475,0.0019081168354616,0.0,0.0,0.0079260237780713,0.0,0.0,0.0022016732716864,0.0017613386173491,0.0,0.0519594892118009,0.0388962277997945,0.0,0.0,0.0,0.0,0.0007338910905621,0.0231909584617642,0.0039630118890356
A034,0.0093041413188457,0.2735938059143108,0.1850092716093561,0.0128501252480562,0.002016981684505,0.0044894108461563,0.0336705813461726,0.0001951917759198,0.0743355346628062,0.0245290998405933,0.0,0.0003903835518396,0.0013338104687855,0.0168190246917596,0.0019844497218517,0.023325417222421,0.0098897166466052,0.0199746250691304,0.0,0.0443410650964572,0.0035134519665571,0.0074172874849539,0.0007157031783727,0.0097270568333387,0.0031556003773707,0.0,0.0321741110641205,0.009759588795992,0.0168840886170662,0.0112235271153908,0.0157454699242005,0.0081980545886333,0.0003903835518396,0.0002277237385731,0.0,0.0,0.0019193857965451,0.0001951917759198,0.0003903835518396,0.0021796414977715,0.0039363674810501,0.0004229155144929,0.0021145775724649,0.0,0.000325319626533,0.0504570740752789,0.0176648557207456,0.0,0.0,0.0005205114024529,0.0,0.0,0.0002277237385731,0.0
A035,0.0147790251527639,0.2776751456586613,0.0670740372317749,0.0,0.0,0.0027000142106011,0.0382265169816683,0.0,0.0588318885888873,0.0,0.0112263748756572,0.0068210885320449,0.0093789967315617,0.0254369759840841,0.0,0.0628108568992468,0.01165269290891,0.0173369333522808,0.0048316043768651,0.0542844962341907,0.0,0.0086684666761404,0.0383686229927525,0.0117947989199943,0.0,0.0112263748756572,0.0,0.0,0.0055421344322864,0.0089526786983089,0.015347449197101,0.0,0.0,0.0051158163990336,0.0061105584766235,0.0,0.0011368480886741,0.0015631661219269,0.0,0.0073895125763819,0.0,0.0,0.0081000426318033,0.0,0.0,0.0315475344607076,0.0056842404433707,0.0,0.0,0.0,0.0,0.0,0.021173795651556,0.0024158021884325
A036,0.0016067623738167,0.2702853749694366,0.3280240315763736,0.0125746620559572,0.0012574662055957,0.006427049495267,0.0414614551678368,0.0009780292710188,0.0693702190086974,0.0029690174298787,0.000698592336442,0.0001047888504663,0.0011526773551294,0.0272451011212407,0.027035523420308,0.0323448251772678,0.007090712214887,0.0115617031681162,0.0,0.0419155401865241,0.0034231024485661,0.0,0.0,0.0056585979251807,0.0005938034859757,0.0,0.0075098676167522,0.0,0.0227741101680114,0.0046107094205176,0.0,0.0052045129064934,0.0024450731775472,0.0013273254392399,0.0,0.0,0.0,0.0002794369345768,0.0,0.0063222606448007,0.0,0.0,0.0028991581962345,0.0006287331027978,0.0,0.0,0.0,0.0,0.0051346536728492,0.0,0.0031087358971672,0.0,0.0004890146355094,0.0
A037,0.004223218966622,0.2180928525659696,0.3428671287936156,0.0,0.0,0.0,0.0409215355041649,0.0,0.0394652531018815,0.0,0.0,0.0001456282402283,0.000699015553096,0.0193103046542785,0.0061746373856818,0.0404846507834799,0.0047766062794897,0.0103104794081668,0.0032911982291605,0.0314848255373682,0.004747480631444,0.0047766062794897,0.0025339313799732,0.0083008096930156,0.0011941515698724,0.0008155181452787,0.0072231607153259,0.0040484650783479,0.0063785169220015,0.0057086270169511,0.0063493912739558,0.025950952408691,0.0013689054581464,0.000436884720685,0.000349507776548,0.0,0.0025921826760645,0.0,0.0031164443408865,0.0017184132346944,0.000524261664822,0.0023300518436535,0.0009902720335527,0.000349507776548,0.0017184132346944,0.0499504863983223,0.0040484650783479,0.000436884720685,0.000174753888274,0.0,0.001223277217918,0.0,0.0080386788606046,0.0
A038,0.0099471407976934,0.0227294569918308,0.0830850552618933,0.0,0.0024507448342143,0.0151369533877943,0.0073041806823642,0.0007688611244593,0.0127823161941374,0.0,0.0,0.0030273906775588,0.0004324843825084,0.0458913983661701,0.0089380105718404,0.0263334935127342,0.0069678039404132,0.0022585295530994,0.0122056703507928,0.0286400768861124,0.0,0.0098510331571359,0.0,0.0051417587698222,0.0,0.0,0.0084094185487746,0.0037481979817395,0.0044209514656415,0.0160980297933685,0.0,0.0061989428159538,0.0015377222489187,0.0,0.0134070158577606,0.0051898125901009,0.0015377222489187,0.0109082172032676,0.0274867851994233,0.0117731859682844,0.011004324843825,0.0055742431523306,0.0023546371936568,0.0,0.0061028351753964,0.0255646323882748,0.0024026910139356,0.0013935607880826,0.0,0.0,0.0,0.0,0.0,0.0008169149447381
A039,0.0,0.2321744254566882,0.1471223728147711,0.0,0.0135252686814266,0.0,0.0536521031512192,0.0003647894042708,0.0732946095350338,0.0,0.0,0.0037881976597356,0.0012907932766506,0.0075202738726604,0.0267138086819878,0.0116452002132614,0.0061452984257934,0.0115890787664505,0.0039285012767629,0.0353284507674607,0.0017117041277324,0.0,0.0070993630215786,0.0068468165109296,0.0024974043830849,0.003872379829952,0.0160226730645116,0.0093161601706092,0.0149563655751045,0.0127956898728849,0.0018520077447596,0.0172292841709459,0.0051631731066026,0.0014030361702724,0.0,0.0,0.0,0.0008418217021634,0.0,0.0123186575749922,0.0,0.0009260038723798,0.0062856020428206,0.0,0.0,0.1360103263462132,0.0054157196172517,0.0,0.0011504896596234,0.000252546510649,0.0025535258298958,0.000813760978758,0.0059488733619552,0.003311165361843
A040,0.0185713594815495,0.1530202640615176,0.2599506698263772,0.0414470184262707,0.0122358175750834,0.0019103351550031,0.0388596024568361,0.0022972384775354,0.0393674130676597,0.0053682836001354,0.0005078106108236,0.0077864293659621,0.0015717947477873,0.0413744740532959,0.0007496251874062,0.0,0.0153552256129999,0.0068433525172897,0.002176331189244,0.0339991294675243,0.0,0.0027325047153842,0.0020312424432944,0.0635246892682691,0.0002176331189244,0.0005561735261401,0.0024665086811433,0.0002659960342409,0.0,0.0027808676307007,0.0056342796343763,0.000822169560381,0.010398026793055,0.0005561735261401,0.0,0.0013783430865212,0.0,0.0006287178991149,0.0053199206848188,0.0019103351550031,0.0004836291531653,0.0044010252938047,0.0024181457658267,0.0003143589495574,0.0095758572326739,0.0097451274362818,0.0465976689074817,0.0004110847801905,0.0,0.0005319920684818,0.0005319920684818,0.0030710451225999,0.005247376311844,0.0079315181119117
A041,0.0154849498327759,0.2115384615384615,0.1455852842809364,0.042876254180602,0.0,0.0024080267558528,0.0001003344481605,0.0,0.0506020066889632,0.000267558528428,0.0,0.0017725752508361,0.0010367892976588,0.0063210702341137,0.0,0.044515050167224,0.0131103678929765,0.0041137123745819,0.0136120401337792,0.0926086956521739,0.0,0.0076923076923076,0.011505016722408,0.0029765886287625,0.0021404682274247,0.0,0.0025418060200668,0.0033444816053511,0.0045484949832775,0.0259866220735785,0.0,0.0011705685618729,0.0020401337792642,0.0047491638795986,0.0012040133779264,0.0322742474916388,0.0009364548494983,0.0047826086956521,0.1038461538461538,0.0039464882943143,0.0042809364548494,0.0,0.0,0.0,0.001571906354515,0.0118394648829431,0.0182943143812709,0.0,0.0004682274247491,0.0011705685618729,0.0002341137123745,0.0,0.0,0.0
A042,0.0,0.219274619045862,0.0920193336531011,0.0,0.0021030882190163,0.0149060989558351,0.0769287532745452,0.0,0.0695494963657159,0.0186326236947939,0.0,0.0025458436335461,0.0012913699590451,0.0264546360181529,0.0045013467143858,0.0099251005423753,0.0043906578607534,0.0137992104195107,0.0046120355680183,0.0258642954654466,0.0011806811054126,0.0043168652916651,0.0013651625281334,0.0034682507471497,0.0021030882190163,0.0028410139098992,0.0280411762535512,0.0043537615762092,0.0104047522414492,0.0128399070213629,0.0042430727225768,0.0147216175331144,0.0016603328044865,0.0006272368372504,0.0037634210235029,0.0318783898461424,0.0018079179426631,0.0064568497952256,0.0275615245544773,0.0027303250562668,0.0048703095598273,0.0019923993653839,0.0034682507471497,0.0,0.0023613622108253,0.0787366712172084,0.0237612072464302,0.0129874921595395,0.0,0.0002951702763531,0.0007379256908829,0.0004427554145297,0.0008486145445153,0.0016234365199424
A043,0.0,0.1125397065496899,0.1436998941158675,0.0,0.0,0.0084707306005142,0.0180003025260928,0.0016638935108153,0.0127060959007714,0.0181515655725306,0.0,0.0036303131145061,0.001210104371502,0.0249584026622296,0.0065043109968234,0.0831946755407653,0.0063530479503857,0.0101346241113296,0.0066555740432612,0.0476478596278929,0.0031765239751928,0.0060505218575102,0.0,0.0,0.0081682045076387,0.0,0.0248071396157918,0.0045378913931326,0.0057479957646347,0.0054454696717591,0.0078656784147632,0.0,0.0,0.0,0.0055967327181969,0.0213280895477234,0.0054454696717591,0.0087732566933898,0.0065043109968234,0.0,0.0096808349720163,0.0057479957646347,0.0,0.0,0.0,0.0851610951444562,0.0287399788231734,0.001815156557253,0.0078656784147632,0.0009075782786265,0.0007563152321887,0.0,0.0013613674179397,0.0003025260928755
A044,0.0073685240129112,0.1353069674937237,0.3861628248182322,0.0,0.0,0.0079227935183071,0.0262788953734798,0.0,0.0418962537902252,0.0029995761468488,0.0,0.0,0.0013693717192135,0.0202145349026768,0.0017932248703987,0.0424505232956212,0.010922369665156,0.0184865182093834,0.0033908252094812,0.0344951256887613,0.0015649962505298,0.0085422712008085,0.0008151022138176,0.0064556095334354,0.0012389553650027,0.0027387434384271,0.0138241335463467,0.0039776988034299,0.0160738156564833,0.0056079032310651,0.0058361318509341,0.0188451631834632,0.000652081771054,0.0006846858596067,0.0,0.0146066316716116,0.0015976003390825,0.0015323921619771,0.0023800984643474,0.0056731114081705,0.0069772749502787,0.0065208177105409,0.0029995761468488,0.0,0.000880310390923,0.0658276547879104,0.0079227935183071,0.0,0.0,0.0010107267451338,0.0015649962505298,0.00120635127645,0.0,0.0032278047667177
A045,0.0397282832441333,0.1117743927542198,0.0817723342939481,0.0001029230135858,0.0087999176615891,0.0071531494442157,0.0696274186908192,0.0024701523260601,0.0441539728283244,0.0,0.0381844380403458,0.0074104569781803,0.0,0.0129682997118155,0.0082853025936599,0.002521613832853,0.0124536846438863,0.0,0.0080794565664882,0.017754219843557,0.0,0.0041169205434335,0.0,0.0004631535611362,0.0,0.0013379991766158,0.0,0.0,0.0044771510909839,0.0078221490325236,0.0,0.0,0.01075545491972,0.0026759983532317,0.0026245368464388,0.0286125977768629,0.0015953067105804,0.1111568546727048,0.0448744339234252,0.0051461506792918,0.0128653766982297,0.0041169205434335,0.0017496912309592,0.0006689995883079,0.0305681350349938,0.0024186908192671,0.0195039110745162,0.0,0.0065870728694936,0.0,0.0005660765747221,0.0,0.0,0.0
